num_expediente;tipo_accidente;distrito;estado_meteorologico;franja_horaria;tipo_via;coordenada_x_utm;coordenada_y_utm;fecha;hora_numero;nivel_lesividad
2024S024664;Choque;PUENTE DE VALLECAS;Despejado;Mañana;Vías de pequeño tamaño;442812,0;4470433,0;2024-08-25;9;0
2024S024665;Atropello a persona;MONCLOA-ARAVACA;Despejado;Mañana;Otros;438781,0;4479245,0;2024-08-25;9;1
2024S024666;Atropello a persona;ARGANZUELA;Despejado;Mañana;Vías de pequeño tamaño;439556,0;4472915,0;2024-08-25;10;1
2024S024668;Choque;LATINA;Despejado;Mañana;Vías de gran tamaño;437425,0;4472392,0;2024-08-25;10;0
2024S024669;Atropello a persona;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de pequeño tamaño;440126,0;4481936,0;2024-08-25;12;1
2024S024670;Atropello a persona;CENTRO;Despejado;Mediodía;Vías de gran tamaño;441327,0;4474911,0;2024-08-25;12;1
2024S024672;Colisión doble;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440328,0;4477881,0;2024-08-25;14;1
2024S024673;Colisión doble;SALAMANCA;Despejado;Noche;Vías de pequeño tamaño;442801,0;4475199,0;2024-08-24;22;0
2024S024674;Otras causas;TETUÁN;Despejado;Tarde;Vías de gran tamaño;441407,0;4478315,0;2024-08-25;16;0
2024S024675;Choque;CENTRO;Despejado;Madrugada;Vías de pequeño tamaño;440767,0;4474588,0;2024-08-25;0;0
2024S024678;Caída;ARGANZUELA;Despejado;Tarde;Plazas o glorietas;440659,0;4472455,0;2024-08-25;18;1
2024S024681;Colisión doble;CENTRO;Despejado;Tarde;Vías de gran tamaño;441157,0;4473838,0;2024-08-25;16;1
2024S024685;Colisión doble;CHAMBERÍ;Despejado;Noche;Plazas o glorietas;441272,0;4476964,0;2024-08-25;20;1
2024S024686;Alcance;VICÁLVARO;Despejado;Tarde;Otros;453747,0;4472903,0;2024-08-25;17;1
2024S024688;Vuelco;PUENTE DE VALLECAS;Despejado;Noche;Otros;444806,0;4472530,0;2024-08-25;20;1
2024S024689;Caída;MONCLOA-ARAVACA;Despejado;Noche;Vías de gran tamaño;439864,0;4477744,0;2024-08-25;22;1
2024S024692;Alcance;ARGANZUELA;Despejado;Madrugada;Vías de gran tamaño;441164,0;4473203,0;2024-08-26;0;1
2024S024694;Choque;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de gran tamaño;445255,0;4470960,0;2024-08-26;0;1
2024S024695;Choque;CARABANCHEL;Despejado;Madrugada;Vías de gran tamaño;437303,0;4471499,0;2024-08-26;1;0
2024S024698;Colisión doble;CHAMARTÍN;Despejado;Madrugada;Vías de pequeño tamaño;443105,0;4477347,0;2024-08-26;5;0
2024S024701;Choque;CHAMBERÍ;Despejado;Madrugada;Vías de pequeño tamaño;440977,0;4477101,0;2024-08-26;6;0
2024S024703;Alcance;PUENTE DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;443523,0;4472448,0;2024-08-25;14;0
2024S024704;Colisión doble;TETUÁN;Despejado;Madrugada;Vías de pequeño tamaño;440519,0;4478767,0;2024-08-26;6;0
2024S024705;Colisión múltiple;VILLAVERDE;Despejado;Mediodía;Vías de pequeño tamaño;441517,0;4466942,0;2024-08-25;12;0
2024S024707;Alcance;CARABANCHEL;Despejado;Mañana;Vías de gran tamaño;437588,0;4471309,0;2024-08-26;7;1
2024S024708;Colisión doble;USERA;Despejado;Mañana;Vías de pequeño tamaño;440447,0;4469506,0;2024-08-26;9;0
2024S024709;Colisión doble;ARGANZUELA;Despejado;Mañana;Vías de gran tamaño;439234,0;4472959,0;2024-08-26;10;0
2024S024710;Atropello a persona;CHAMBERÍ;Despejado;Mañana;Vías de pequeño tamaño;440729,0;4475672,0;2024-08-26;10;0
2024S024712;Colisión doble;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;444802,0;4477841,0;2024-08-26;10;1
2024S024713;Otras causas;MORATALAZ;Despejado;Mañana;Vías de pequeño tamaño;443634,0;4473161,0;2024-08-26;11;1
2024S024714;Colisión doble;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440622,0;4480243,0;2024-08-26;12;1
2024S024717;Atropello a persona;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;443059,0;4475996,0;2024-08-26;12;1
2024S024718;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;445880,0;4475978,0;2024-08-26;13;0
2024S024719;Alcance;LATINA;Despejado;Mediodía;Vías de pequeño tamaño;435396,0;4471173,0;2024-08-26;14;0
2024S024720;Caída;VICÁLVARO;Despejado;Mediodía;Vías de pequeño tamaño;449546,0;4472746,0;2024-08-26;15;1
2024S024721;Colisión doble;USERA;Despejado;Mediodía;Vías de gran tamaño;439601,0;4470134,0;2024-08-26;15;1
2024S024726;Colisión doble;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;443306,0;4470516,0;2024-08-26;17;0
2024S024727;Caída;CHAMBERÍ;Despejado;Mediodía;Vías de pequeño tamaño;439517,0;4476319,0;2024-08-26;15;1
2024S024729;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437104,0;4468847,0;2024-08-26;17;1
2024S024731;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de gran tamaño;448291,0;4473817,0;2024-08-26;14;1
2024S024732;Caída;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;445010,0;4475902,0;2024-08-26;19;1
2024S024733;Choque;CHAMBERÍ;Despejado;Tarde;Vías de pequeño tamaño;440698,0;4476738,0;2024-08-26;19;0
2024S024738;Choque;VILLA DE VALLECAS;Despejado;Noche;Vías de pequeño tamaño;448673,0;4469522,0;2024-08-26;20;0
2024S024739;Colisión doble;USERA;Despejado;Tarde;Vías de gran tamaño;441030,0;4469663,0;2024-08-26;19;1
2024S024743;Atropello a persona;CIUDAD LINEAL;Despejado;Tarde;Vías de pequeño tamaño;445824,0;4475809,0;2024-08-26;19;2
2024S024744;Alcance;ARGANZUELA;Despejado;Noche;Vías de gran tamaño;441011,0;4473005,0;2024-08-26;20;2
2024S024746;Colisión doble;PUENTE DE VALLECAS;Despejado;Noche;Vías de gran tamaño;443225,0;4472177,0;2024-08-26;21;1
2024S024747;Vuelco;SAN BLAS-CANILLEJAS;Despejado;Noche;Vías de pequeño tamaño;447388,0;4476246,0;2024-08-26;21;1
2024S024749;Caída;CENTRO;Despejado;Madrugada;Plazas o glorietas;439640,0;4474974,0;2024-08-26;0;1
2024S024751;Alcance;CHAMARTÍN;Despejado;Madrugada;Instalaciones o infraestructuras;441539,0;4479759,0;2024-08-27;0;0
2024S024752;Caída;CENTRO;Despejado;Madrugada;Vías de gran tamaño;438895,0;4474056,0;2024-08-27;0;1
2024S024755;Colisión múltiple;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de pequeño tamaño;445190,0;4471458,0;2024-08-27;1;0
2024S024756;Colisión doble;TETUÁN;Despejado;Madrugada;Vías de pequeño tamaño;440765,0;4477731,0;2024-08-27;5;1
2024S024758;Colisión doble;VILLAVERDE;Despejado;Mañana;Vías de gran tamaño;441040,0;4468054,0;2024-08-27;8;1
2024S024759;Choque;PUENTE DE VALLECAS;Despejado;Mañana;Vías rápidas o carreteras;446911,0;4471386,0;2024-08-27;8;0
2024S024760;Colisión doble;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440917,0;4477924,0;2024-08-26;14;1
2024S024761;Colisión múltiple;RETIRO;Despejado;Mañana;Vías de pequeño tamaño;443107,0;4473032,0;2024-08-27;8;1
2024S024762;Alcance;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;443692,0;4479242,0;2024-08-27;9;1
2024S024763;Choque;CARABANCHEL;Despejado;Mañana;Vías de pequeño tamaño;436870,0;4470364,0;2024-08-27;10;0
2024S024764;Atropello a persona;CIUDAD LINEAL;Despejado;Mañana;Vías de gran tamaño;446022,0;4474727,0;2024-08-27;10;1
2024S024765;Caída;CIUDAD LINEAL;Despejado;Mañana;Vías rápidas o carreteras;443823,0;4477945,0;2024-08-27;9;1
2024S024766;Caída;MONCLOA-ARAVACA;Despejado;Mañana;Vías de gran tamaño;438777,0;4475598,0;2024-08-27;11;1
2024S024767;Colisión doble;CENTRO;Despejado;Mañana;Vías de pequeño tamaño;440472,0;4474612,0;2024-08-27;10;0
2024S024768;Alcance;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;443864,0;4475820,0;2024-08-27;10;0
2024S024769;Colisión doble;CARABANCHEL;Despejado;Mediodía;Vías de gran tamaño;436290,0;4469823,0;2024-08-27;12;0
2024S024770;Alcance;RETIRO;Despejado;Mañana;Vías de gran tamaño;441264,0;4473490,0;2024-08-27;11;1
2024S024771;Atropello a persona;CHAMBERÍ;Despejado;Mañana;Vías de pequeño tamaño;439755,0;4476050,0;2024-08-27;11;1
2024S024772;Alcance;SAN BLAS-CANILLEJAS;Despejado;Mañana;Vías de pequeño tamaño;447271,0;4474655,0;2024-08-27;10;1
2024S024773;Colisión doble;BARAJAS;Despejado;Mediodía;Vías de gran tamaño;448428,0;4477961,0;2024-08-27;12;1
2024S024774;Caída;ARGANZUELA;Despejado;Noche;Vías de gran tamaño;438741,0;4473579,0;2024-08-26;22;1
2024S024775;Alcance;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;443001,0;4476570,0;2024-08-27;13;0
2024S024776;Colisión doble;RETIRO;Despejado;Mediodía;Vías de pequeño tamaño;442710,0;4472976,0;2024-08-27;13;0
2024S024777;Colisión múltiple;PUENTE DE VALLECAS;Despejado;Mediodía;Vías de gran tamaño;445562,0;4471017,0;2024-08-27;13;0
2024S024778;Choque;BARAJAS;Despejado;Mediodía;Vías de pequeño tamaño;451040,0;4480554,0;2024-08-27;15;0
2024S024779;Colisión doble;FUENCARRAL-EL PARDO;Despejado;Mediodía;Vías de gran tamaño;439795,0;4481066,0;2024-08-27;15;1
2024S024781;Alcance;CHAMARTÍN;Despejado;Mediodía;Vías rápidas o carreteras;442762,0;4481652,0;2024-08-27;15;0
2024S024785;Alcance;CHAMARTÍN;Despejado;Mediodía;Vías rápidas o carreteras;443753,0;4478392,0;2024-08-27;15;0
2024S024786;Choque;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;440602,0;4473388,0;2024-08-27;17;0
2024S024788;Colisión doble;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;441267,0;4478367,0;2024-08-27;18;1
2024S024789;Choque;VILLA DE VALLECAS;Despejado;Noche;Vías de gran tamaño;443869,0;4468497,0;2024-08-27;20;0
2024S024790;Choque;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;436134,0;4468478,0;2024-08-27;20;0
2024S024791;Choque;CHAMARTÍN;Despejado;Tarde;Vías de pequeño tamaño;442807,0;4478875,0;2024-08-27;18;0
2024S024792;Colisión doble;RETIRO;Despejado;Tarde;Vías de gran tamaño;441298,0;4473390,0;2024-08-27;19;1
2024S024793;Caída;SALAMANCA;Despejado;Tarde;Vías de pequeño tamaño;443092,0;4474933,0;2024-08-27;19;1
2024S024794;Choque;FUENCARRAL-EL PARDO;Despejado;Noche;Vías de pequeño tamaño;439238,0;4481228,0;2024-08-27;20;0
2024S024796;Choque;CIUDAD LINEAL;Despejado;Noche;Vías de pequeño tamaño;443252,0;4480960,0;2024-08-27;20;0
2024S024797;Alcance;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;435780,0;4469304,0;2024-08-27;20;0
2024S024800;Alcance;USERA;Despejado;Noche;Vías de gran tamaño;441099,0;4468170,0;2024-08-27;21;1
2024S024801;Colisión doble;RETIRO;Despejado;Noche;Vías de gran tamaño;442222,0;4472848,0;2024-08-27;21;1
2024S024803;Caída;RETIRO;Despejado;Noche;Vías de pequeño tamaño;441337,0;4474213,0;2024-08-27;23;1
2024S024804;Colisión doble;VILLAVERDE;Despejado;Noche;Vías de gran tamaño;442158,0;4467612,0;2024-08-27;23;0
2024S024807;Colisión doble;HORTALEZA;Despejado;Madrugada;Plazas o glorietas;446855,0;4483300,0;2024-08-28;1;0
2024S024808;Colisión doble;SALAMANCA;Despejado;Madrugada;Vías de pequeño tamaño;442342,0;4475588,0;2024-08-28;5;1
2024S024809;Alcance;CENTRO;Despejado;Noche;Plazas o glorietas;441087,0;4474091,0;2024-08-27;23;0
2024S024810;Colisión doble;USERA;Despejado;Madrugada;Plazas o glorietas;440935,0;4469718,0;2024-08-28;6;0
2024S024811;Atropello a persona;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;445033,0;4476036,0;2024-08-27;13;1
2024S024812;Alcance;CHAMBERÍ;Despejado;Mañana;Vías de gran tamaño;439760,0;4476839,0;2024-08-28;7;0
2024S024813;Colisión doble;MONCLOA-ARAVACA;Despejado;Mañana;Vías de pequeño tamaño;439138,0;4475614,0;2024-08-28;9;0
2024S024814;Colisión doble;SALAMANCA;Despejado;Mañana;Plazas o glorietas;443312,0;4475507,0;2024-08-28;8;0
2024S024815;Colisión doble;CHAMARTÍN;Despejado;Mañana;Vías de gran tamaño;442590,0;4476559,0;2024-08-28;9;0
2024S024816;Colisión doble;RETIRO;Despejado;Mañana;Vías de gran tamaño;441545,0;4473123,0;2024-08-28;10;0
2024S024817;Alcance;ARGANZUELA;Despejado;Mañana;Plazas o glorietas;440689,0;4472508,0;2024-08-28;9;0
2024S024818;Colisión doble;MONCLOA-ARAVACA;Despejado;Mañana;Vías de gran tamaño;438347,0;4476824,0;2024-08-28;10;0
2024S024819;Atropello a persona;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440399,0;4478259,0;2024-08-27;13;1
2024S024820;Atropello a persona;RETIRO;Despejado;Mañana;Vías de pequeño tamaño;442811,0;4474230,0;2024-08-28;10;1
2024S024821;Choque;MONCLOA-ARAVACA;Despejado;Mañana;Vías de pequeño tamaño;439106,0;4474751,0;2024-08-28;9;0
2024S024822;Atropello a persona;CIUDAD LINEAL;Despejado;Mañana;Vías de pequeño tamaño;445397,0;4476043,0;2024-08-28;10;1
2024S024823;Atropello a persona;MORATALAZ;Despejado;Mañana;Vías de pequeño tamaño;444951,0;4472668,0;2024-08-28;11;1
2024S024824;Colisión múltiple;LATINA;Despejado;Mañana;Vías de pequeño tamaño;436128,0;4471977,0;2024-08-28;10;1
2024S024825;Colisión doble;TETUÁN;Despejado;Mañana;Vías de pequeño tamaño;440830,0;4480191,0;2024-08-28;11;1
2024S024826;Alcance;CHAMARTÍN;Despejado;Mediodía;Vías de pequeño tamaño;442973,0;4479168,0;2024-08-28;12;0
2024S024827;Atropello a persona;TETUÁN;Despejado;Mediodía;Vías de pequeño tamaño;440442,0;4478254,0;2024-08-28;12;1
2024S024828;Choque;BARAJAS;Despejado;Mañana;Vías de gran tamaño;447845,0;4481515,0;2024-08-28;10;0
2024S024829;Atropello a persona;LATINA;Despejado;Mediodía;Vías de pequeño tamaño;435145,0;4471676,0;2024-08-28;12;1
2024S024830;Alcance;SALAMANCA;Despejado;Mediodía;Vías de pequeño tamaño;442494,0;4475119,0;2024-08-28;12;1
2024S024831;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;447189,0;4476166,0;2024-08-28;12;0
2024S024832;Colisión doble;LATINA;Despejado;Mediodía;Vías de gran tamaño;437580,0;4473627,0;2024-08-28;14;2
2024S024833;Colisión doble;VILLAVERDE;Despejado;Noche;Vías de pequeño tamaño;439931,0;4466496,0;2024-08-27;21;0
2024S024834;Colisión doble;PUENTE DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;445513,0;4471744,0;2024-08-28;15;0
2024S024835;Choque;VILLAVERDE;Despejado;Mediodía;Vías de pequeño tamaño;441689,0;4465840,0;2024-08-28;15;0
2024S024836;Alcance;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;445311,0;4476780,0;2024-08-28;15;0
2024S024838;Colisión doble;VILLAVERDE;Despejado;Tarde;Vías de pequeño tamaño;440199,0;4466414,0;2024-08-28;16;1
2024S024839;Atropello a persona;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;443389,0;4472183,0;2024-08-28;16;1
2024S024840;Caída;CENTRO;Despejado;Mediodía;Vías de pequeño tamaño;440467,0;4473899,0;2024-08-28;14;1
2024S024842;Colisión doble;LATINA;Despejado;Tarde;Vías de pequeño tamaño;434781,0;4469458,0;2024-08-28;16;1
2024S024844;Colisión doble;SALAMANCA;Despejado;Tarde;Vías de pequeño tamaño;443914,0;4476276,0;2024-08-28;17;0
2024S024847;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Mediodía;Vías de pequeño tamaño;452161,0;4477316,0;2024-08-28;14;0
2024S024848;Otras causas;ARGANZUELA;Despejado;Tarde;Vías de pequeño tamaño;438901,0;4472723,0;2024-08-28;17;0
2024S024850;Alcance;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;440539,0;4478804,0;2024-08-28;16;1
2024S024852;Alcance;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;440111,0;4479564,0;2024-08-28;18;0
2024S024853;Colisión doble;MONCLOA-ARAVACA;Despejado;Tarde;Vías de pequeño tamaño;439485,0;4474846,0;2024-08-28;18;1
2024S024857;Caída;PUENTE DE VALLECAS;Despejado;Tarde;Vías de pequeño tamaño;444275,0;4470788,0;2024-08-28;19;1
2024S024858;Caída;MONCLOA-ARAVACA;Despejado;Tarde;Vías rápidas o carreteras;436048,0;4479866,0;2024-08-28;19;1
2024S024859;Choque;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;439859,0;4477961,0;2024-08-28;18;0
2024S024860;Colisión doble;SAN BLAS-CANILLEJAS;Despejado;Tarde;Plazas o glorietas;447123,0;4474357,0;2024-08-28;19;0
2024S024862;Atropello a persona;CARABANCHEL;Despejado;Noche;Vías de pequeño tamaño;439209,0;4471178,0;2024-08-28;21;2
2024S024865;Choque;PUENTE DE VALLECAS;Despejado;Noche;Vías de pequeño tamaño;444292,0;4472415,0;2024-08-28;22;0
2024S024869;Alcance;LATINA;Despejado;Noche;Vías de pequeño tamaño;435057,0;4470610,0;2024-08-28;22;0
2024S024870;Alcance;SAN BLAS-CANILLEJAS;Despejado;Madrugada;Vías de gran tamaño;449259,0;4475717,0;2024-08-29;0;1
2024S024871;Atropello a persona;TETUÁN;Despejado;Madrugada;Vías de pequeño tamaño;440606,0;4478896,0;2024-08-29;0;0
2024S024873;Caída;SALAMANCA;Despejado;Madrugada;Plazas o glorietas;443318,0;4475503,0;2024-08-29;0;1
2024S024874;Vuelco;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de pequeño tamaño;444234,0;4472097,0;2024-08-29;0;1
2024S024875;Colisión doble;PUENTE DE VALLECAS;Despejado;Madrugada;Vías de pequeño tamaño;443321,0;4471119,0;2024-08-29;1;0
2024S024876;Choque;SAN BLAS-CANILLEJAS;Despejado;Madrugada;Vías de pequeño tamaño;447250,0;4474664,0;2024-08-29;2;0
2024S024879;Choque;LATINA;Despejado;Madrugada;Vías de pequeño tamaño;435982,0;4472556,0;2024-08-29;3;0
2024S024881;Caída;CENTRO;Lluvia débil;Madrugada;Vías de gran tamaño;439075,0;4474054,0;2024-08-29;5;1
2024S024882;Choque;LATINA;LLuvia intensa;Madrugada;Vías rápidas o carreteras;434915,0;4468776,0;2024-08-29;5;1
2024S024886;Colisión doble;PUENTE DE VALLECAS;Lluvia débil;Madrugada;Vías de gran tamaño;446044,0;4470775,0;2024-08-29;6;1
2024S024887;Caída;USERA;Lluvia débil;Madrugada;Vías de gran tamaño;439629,0;4470589,0;2024-08-29;6;1
2024S024888;Caída;USERA;Lluvia débil;Mañana;Vías de gran tamaño;441081,0;4468686,0;2024-08-29;7;1
2024S024889;Colisión doble;PUENTE DE VALLECAS;Lluvia débil;Mañana;Vías de pequeño tamaño;443862,0;4471464,0;2024-08-29;7;1
2024S024890;Caída;MORATALAZ;Lluvia débil;Mañana;Vías rápidas o carreteras;444032,0;4474091,0;2024-08-29;7;1
2024S024891;Colisión múltiple;RETIRO;Nublado;Mañana;Vías de gran tamaño;442149,0;4473165,0;2024-08-29;8;0
2024S024892;Colisión múltiple;MORATALAZ;Lluvia débil;Mañana;Vías rápidas o carreteras;444085,0;4473032,0;2024-08-29;7;1
2024S024893;Alcance;RETIRO;LLuvia intensa;Mañana;Plazas o glorietas;441237,0;4474544,0;2024-08-29;9;1
2024S024895;Alcance;ARGANZUELA;Nublado;Mañana;Vías de gran tamaño;438830,0;4473915,0;2024-08-29;10;0
2024S024896;Caída;CENTRO;Nublado;Mañana;Vías de gran tamaño;441267,0;4474825,0;2024-08-29;9;1
2024S024899;Colisión doble;SAN BLAS-CANILLEJAS;Lluvia débil;Mañana;Vías de pequeño tamaño;447322,0;4476456,0;2024-08-29;7;0
2024S024900;Alcance;MORATALAZ;LLuvia intensa;Mañana;Otros;444369,0;4472988,0;2024-08-29;7;0
2024S024901;Colisión doble;CHAMARTÍN;Nublado;Mañana;Vías de gran tamaño;441979,0;4478340,0;2024-08-29;11;1
2024S024902;Alcance;CHAMARTÍN;Nublado;Mediodía;Vías de pequeño tamaño;442026,0;4477195,0;2024-08-29;12;1
2024S024903;Choque;MONCLOA-ARAVACA;Lluvia débil;Mañana;Vías rápidas o carreteras;437003,0;4478516,0;2024-08-29;7;1
2024S024904;Colisión doble;CARABANCHEL;Despejado;Mediodía;Vías de gran tamaño;436045,0;4469012,0;2024-08-29;12;1
2024S024905;Caída;CHAMARTÍN;Nublado;Mediodía;Vías de pequeño tamaño;441394,0;4476977,0;2024-08-29;12;1
2024S024907;Choque;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;444413,0;4478727,0;2024-08-29;12;0
2024S024908;Choque;CARABANCHEL;Lluvia débil;Madrugada;Vías de pequeño tamaño;437638,0;4470888,0;2024-08-29;6;0
2024S024909;Colisión doble;ARGANZUELA;Despejado;Mediodía;Plazas o glorietas;440988,0;4471438,0;2024-08-29;13;0
2024S024910;Alcance;BARAJAS;Despejado;Mañana;Instalaciones o infraestructuras;449527,0;4482067,0;2024-08-28;9;0
2024S024911;Caída;CHAMARTÍN;Nublado;Mediodía;Vías de pequeño tamaño;441393,0;4476977,0;2024-08-29;12;1
2024S024912;Colisión doble;MORATALAZ;Despejado;Mediodía;Vías de pequeño tamaño;446573,0;4473528,0;2024-08-29;12;1
2024S024913;Colisión doble;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;444896,0;4477652,0;2024-08-29;13;0
2024S024915;Alcance;CIUDAD LINEAL;Despejado;Mediodía;Vías rápidas o carreteras;444321,0;4477477,0;2024-08-29;13;1
2024S024917;Choque;SAN BLAS-CANILLEJAS;Nublado;Mediodía;Vías de pequeño tamaño;448754,0;4475304,0;2024-08-29;14;0
2024S024918;Choque;LATINA;Lluvia débil;Tarde;Vías de gran tamaño;434741,0;4471526,0;2024-08-29;16;0
2024S024919;Colisión doble;CIUDAD LINEAL;Lluvia débil;Mediodía;Vías de pequeño tamaño;443523,0;4479817,0;2024-08-29;15;1
2024S024920;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437297,0;4468553,0;2024-08-29;17;0
2024S024921;Colisión doble;VICÁLVARO;Lluvia débil;Tarde;Vías de pequeño tamaño;453553,0;4473232,0;2024-08-29;17;0
2024S024923;Alcance;MONCLOA-ARAVACA;Nublado;Mediodía;Vías rápidas o carreteras;437458,0;4475898,0;2024-08-29;14;0
2024S024924;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437519,0;4470734,0;2024-08-29;17;0
2024S024925;Colisión doble;VICÁLVARO;Despejado;Tarde;Vías de gran tamaño;447968,0;4473050,0;2024-08-29;18;0
2024S024926;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;436375,0;4469859,0;2024-08-29;19;0
2024S024927;Colisión doble;TETUÁN;Despejado;Tarde;Vías de pequeño tamaño;441132,0;4479674,0;2024-08-29;19;1
2024S024928;Choque;BARAJAS;Despejado;Tarde;Vías de pequeño tamaño;450638,0;4478016,0;2024-08-29;19;0
2024S024929;Colisión doble;CENTRO;Despejado;Tarde;Plazas o glorietas;441437,0;4475218,0;2024-08-29;18;0
2024S024930;Colisión múltiple;RETIRO;Despejado;Tarde;Vías de gran tamaño;442478,0;4473210,0;2024-08-29;19;0
2024S024932;Choque;ARGANZUELA;Despejado;Noche;Vías de pequeño tamaño;440883,0;4472108,0;2024-08-29;20;1
2024S024933;Caída;SAN BLAS-CANILLEJAS;Despejado;Noche;Vías de pequeño tamaño;450561,0;4477276,0;2024-08-29;22;1
2024S024935;Choque;CIUDAD LINEAL;Nublado;Madrugada;Vías de pequeño tamaño;444190,0;4477813,0;2024-08-30;1;0
2024S024936;Alcance;CENTRO;Despejado;Madrugada;Vías de pequeño tamaño;440370,0;4474625,0;2024-08-30;1;0
2024S024937;Colisión doble;CIUDAD LINEAL;Nublado;Noche;Plazas o glorietas;444355,0;4476188,0;2024-08-29;23;1
2024S024938;Choque;ARGANZUELA;Despejado;Madrugada;Vías de pequeño tamaño;442447,0;4472258,0;2024-08-30;0;0
2024S024940;Colisión doble;TETUÁN;Nublado;Madrugada;Vías de gran tamaño;439842,0;4477965,0;2024-08-30;1;0
2024S024941;Choque;MONCLOA-ARAVACA;Despejado;Madrugada;Vías de pequeño tamaño;439325,0;4474958,0;2024-08-30;3;0
2024S024942;Choque;USERA;Despejado;Madrugada;Vías de pequeño tamaño;439666,0;4469345,0;2024-08-30;0;0
2024S024943;Otras causas;MORATALAZ;Nublado;Madrugada;Vías de pequeño tamaño;446747,0;4473892,0;2024-08-30;4;0
2024S024944;Caída;CARABANCHEL;Despejado;Madrugada;Vías de pequeño tamaño;436184,0;4468292,0;2024-08-30;1;1
2024S024945;Colisión doble;LATINA;Despejado;Madrugada;Vías de pequeño tamaño;434379,0;4471699,0;2024-08-30;6;0
2024S024947;Colisión doble;SALAMANCA;Despejado;Mañana;Vías de pequeño tamaño;442539,0;4474977,0;2024-08-30;10;1
2024S024948;Colisión doble;CHAMBERÍ;Despejado;Mediodía;Vías de pequeño tamaño;439310,0;4476221,0;2024-08-30;12;1
2024S024949;Colisión doble;MONCLOA-ARAVACA;Despejado;Mediodía;Vías de pequeño tamaño;438112,0;4480276,0;2024-08-30;13;0
2024S024950;Colisión doble;CARABANCHEL;Despejado;Mañana;Vías de pequeño tamaño;439311,0;4471971,0;2024-08-30;8;0
2024S024951;Alcance;PUENTE DE VALLECAS;Despejado;Mediodía;Vías rápidas o carreteras;442608,0;4471557,0;2024-08-30;14;1
2024S024952;Colisión doble;VILLA DE VALLECAS;Despejado;Mediodía;Vías de pequeño tamaño;446673,0;4469985,0;2024-08-30;14;0
2024S024953;Alcance;RETIRO;Despejado;Mediodía;Vías rápidas o carreteras;443706,0;4473554,0;2024-08-30;14;0
2024S024955;Atropello a persona;CHAMBERÍ;Despejado;Mediodía;Vías de gran tamaño;441040,0;4476022,0;2024-08-30;15;2
2024S024956;Colisión doble;ARGANZUELA;Despejado;Mediodía;Vías rápidas o carreteras;442378,0;4471396,0;2024-08-30;15;0
2024S024958;Alcance;CIUDAD LINEAL;Despejado;Mediodía;Vías de pequeño tamaño;444196,0;4478771,0;2024-08-30;14;1
2024S024959;Colisión doble;CENTRO;Despejado;Tarde;Vías de pequeño tamaño;439567,0;4474091,0;2024-08-30;16;0
2024S024960;Colisión doble;CARABANCHEL;Despejado;Mediodía;Plazas o glorietas;439226,0;4472157,0;2024-08-30;15;1
2024S024961;Colisión doble;CARABANCHEL;Despejado;Tarde;Vías de pequeño tamaño;437373,0;4471025,0;2024-08-30;16;0
